%time,field.left_wheels,field.right_wheels
1557359774350900878,1338.0,1338.0
1557359774450931461,1341.0,1341.0
1557359774550897297,1344.0,1344.0
1557359774651171969,1347.0,1347.0
1557359774750919926,1350.0,1350.0
1557359774850849047,1354.0,1354.0
1557359774950791104,1357.0,1357.0
1557359775050929770,1360.0,1360.0
1557359775150826695,1363.0,1363.0
1557359775250765776,1366.0,1366.0
1557359775350759807,1369.0,1369.0
1557359775450769052,1372.0,1372.0
1557359775550773578,1375.0,1375.0
1557359775650819363,1379.0,1379.0
1557359775750865282,1382.0,1382.0
1557359775850829344,1385.0,1385.0
1557359775950829053,1388.0,1388.0
1557359776050901382,1391.0,1391.0
1557359776150898698,1394.0,1394.0
1557359776251047186,1397.0,1397.0
1557359776350787416,1400.0,1400.0
1557359776450887585,1404.0,1404.0
1557359776550778363,1407.0,1407.0
1557359776650803450,1410.0,1410.0
1557359776750825002,1413.0,1413.0
1557359776851161777,1416.0,1416.0
1557359776950927132,1419.0,1419.0
1557359777050926598,1422.0,1422.0
1557359777150905881,1425.0,1425.0
1557359777251203136,1429.0,1429.0
1557359777350906466,1432.0,1432.0
1557359777450879554,1435.0,1435.0
1557359777550818685,1438.0,1438.0
1557359777650904690,1441.0,1441.0
1557359777750844760,1444.0,1444.0
1557359777850850332,1447.0,1447.0
1557359777950794682,1450.0,1450.0
1557359778050802378,1454.0,1454.0
1557359778150817498,1457.0,1457.0
1557359778250903490,1460.0,1460.0
1557359778350801364,1463.0,1463.0
1557359778450835026,1466.0,1466.0
1557359778550873956,1469.0,1469.0
1557359778651030929,1472.0,1472.0
1557359778750944303,1475.0,1475.0
1557359778851092731,1479.0,1479.0
1557359778950839628,1482.0,1482.0
1557359779050940205,1485.0,1485.0
1557359779150807773,1488.0,1488.0
1557359779250836405,1491.0,1491.0
1557359779350861970,1494.0,1494.0
1557359779451194194,1497.0,1497.0
1557359779550960795,1500.0,1500.0
1557359779650964444,1504.0,1504.0
1557359779750937382,1507.0,1507.0
1557359779851205091,1510.0,1510.0
1557359779950940053,1513.0,1513.0
1557359780050928363,1516.0,1516.0
1557359780150866377,1519.0,1519.0
1557359780250933529,1522.0,1522.0
1557359780350933765,1525.0,1525.0
1557359780450819188,1529.0,1529.0
